cwe_id,name,type,score,relationship_count
322,Key Exchange without Entity Authentication,base,5.031000000000001,0
201,Insertion of Sensitive Information Into Sent Data,base,5.031000000000001,0
178,Improper Handling of Case Sensitivity,base,3.757,0
295,Improper Certificate Validation,base,3.6399999999999997,0
202,Exposure of Sensitive Information Through Data Queries,base,3.6399999999999997,0
1289,Improper Validation of Unsafe Equivalence in Input,base,3.6399999999999997,0
209,Generation of Error Message Containing Sensitive Information,base,3.6399999999999997,0
41,Improper Resolution of Path Equivalence,Base,3.0672223180711833,0
212,Improper Removal of Sensitive Information Before Storage or Transfer,Base,2.9019652812052046,0
226,Sensitive Information in Resource Not Removed Before Reuse,Base,2.8976292162894293,0
