cwe_id,name,type,score,relationship_count
201,Insertion of Sensitive Information Into Sent Data,base,5.031000000000001,0
202,Exposure of Sensitive Information Through Data Queries,base,3.6399999999999997,0
209,Generation of Error Message Containing Sensitive Information,base,3.6399999999999997,0
178,Improper Handling of Case Sensitivity,base,3.6399999999999997,0
1289,Improper Validation of Unsafe Equivalence in Input,base,3.6399999999999997,0
41,Improper Resolution of Path Equivalence,base,3.4361600000000005,0
20,Improper Input Validation,class,2.984,0
226,Sensitive Information in Resource Not Removed Before Reuse,Base,2.9083955582148375,0
212,Improper Removal of Sensitive Information Before Storage or Transfer,Base,2.9074726630911623,0
1272,Sensitive Information Uncleared Before Debug/Power State Transition,base,2.8651999999999997,0
